,Customer Lifetime Value,Predicted_xgb
5414,7758.588506,7718.808947200696
1837,5660.133806,5681.406012998924
6892,2753.1591940000008,2759.0831806664783
2654,9264.565015,9244.59141318446
5344,7540.054749,7533.092143181923
8899,8151.7191090000015,8062.0781982222825
8915,8703.727127,9866.21344874464
3219,4270.034393999998,4264.798342198845
5696,8006.219948000001,7988.9060138180475
164,7416.197322,8801.814100115771
7986,12625.27947,14905.473512353004
6296,3979.586552,4021.6221957779735
5049,6366.225775,6365.265632066581
134,8026.379640999998,8473.419911856785
8999,8314.306568,8340.955854487942
1060,9438.915619,9440.453555676946
7567,8224.770259,8252.297010568245
7478,4526.526379999998,4591.845225314415
3711,10369.3874,11035.565922965714
928,8071.65295,8011.4467841976575
1722,2574.020376,2574.0284361114423
8835,14382.56463,16714.734407411826
6104,4428.031583,4428.384472840179
1076,2806.696138,2803.480481890881
1233,38496.94701,33860.90631798885
6061,2311.211287,2297.1461965242615
4980,4983.178714,4937.20005282836
6874,7443.832859999998,7435.873601306589
4520,13552.77776,12141.352487038559
2829,2435.535995,2439.037553223609
5133,11972.78231,12261.468936926585
4274,14700.49784,14276.89890283468
6437,4834.397454999998,4851.034093636279
2293,2863.312165,2849.549131975631
7078,6689.022728,6684.309094017199
8460,26122.12998,24501.90592401682
1042,4361.372941,4355.305203342558
5507,6521.368813,6521.67850584142
644,7433.820995,8555.608764676967
6660,5926.729379,5926.7293790001
5202,12522.53868,12869.938156414688
4816,5318.89664,5319.018491819612
2898,11925.71535,14072.586722178658
2331,9227.567263,9276.060000809897
1751,5994.424627,6131.533217355001
6647,2500.837384,2508.688238681225
7009,10719.08467,11550.99803442075
6096,7948.567913,8389.877215491135
1540,6871.966648000001,6857.227433647254
237,10747.03094,10769.78876609518
4496,7692.456014,7725.970205008111
1050,2600.272131,2610.662095912928
7966,5232.454958,5241.719934109265
203,7923.136624,7886.593468966819
724,8550.386579,9312.833885176922
6372,3939.0063700000014,3939.341206920812
2969,2464.238061,2477.02029629747
3572,5989.7739310000015,5989.364700390035
1982,5089.694325,5065.826251119065
279,3652.532435,3643.7263203701946
1608,8396.327608,8407.136215384848
6318,4737.841289,4731.279374215511
5647,34090.03598,26161.860058757353
8698,5893.3689060000015,5896.2499703607045
383,13575.67599,15450.066479031078
749,13297.71225,14448.316625942603
3910,5021.686245,5030.768033143726
5369,8406.385414,9243.589527127673
5649,24127.50402,24023.641135833877
1615,2480.392738,2444.391427980125
1700,7920.28288,8730.596233626979
865,7582.113842,7985.23221419229
5504,21776.5819,24628.536954621577
2217,8512.13221,8451.062271837265
6033,7890.597705,7873.898895664364
3423,2722.408776,2710.6979711681574
8626,5018.894421,5010.716555285483
7751,13009.24125,12061.26227076801
8542,9344.431622,9198.441448258318
6187,3193.817363,3187.9533664625233
2173,22103.5072,22207.23688750481
8796,3573.291869,3648.6381138998495
7915,6217.258011999998,6225.748454479431
117,6806.491395,6822.280586203344
5451,2853.512645,2853.739283639804
5041,19045.50012,15440.141138274112
4993,5793.157728,5794.3392613066035
7761,11790.49617,11690.84430533829
1077,5206.118179,5200.146821924375
1619,10737.68425,10788.391206239721
4317,14024.35839,14389.239192659163
8657,5838.89915,5838.891040599909
2568,6966.319103,6864.183517660651
6074,7536.070851,8700.376629882026
6922,6617.139741,6711.035740959558
7250,6601.611299,6580.2539848681845
4783,4739.297046,4893.375237130207
8844,10986.22795,10969.911489378967
5889,2616.613903,2617.6943127287336
6967,8044.8723930000015,8138.612795805605
1901,4014.4531130000014,4012.389852815857
2009,12232.77625,13685.08236705358
1122,13372.32772,11199.598460854093
7756,6612.617859,6799.706951994416
8407,2954.387586,2929.011619515121
3335,2582.408525,2582.4185469024274
2133,3963.394851,3975.123005325315
5317,27386.15024,26064.63877918619
8079,15320.21872,15275.282277328211
5219,6875.606133,7005.398847476994
2265,8693.631249,8623.437350803339
3425,4904.894731,4902.724319030761
396,2613.023132,2619.892346996616
6231,3444.171166,3439.0638562340823
1360,10373.88882,11092.689515243097
6970,4745.181764,4782.681380491348
8555,4014.9185,3963.7313246779977
6570,3575.04124,3579.2906552539107
6445,26197.41498,25762.378131803747
6777,5460.315095,5436.801915457577
5205,7809.515468,7796.331328645567
7690,9688.129179,9717.81687396773
39,2521.633095,2549.7839251983996
6754,5548.031892,5547.553273871994
7434,19357.79964,20488.303829286546
1135,2816.567395,2808.462797577652
1170,2758.498582,2760.114739666848
7301,16979.79757,16745.92682627721
5304,8237.376444,9342.485792794181
7973,6637.2282380000015,6661.614006408722
1731,8169.513981999998,8504.100451214272
6376,9640.532979,9691.605440368983
4391,6361.845408,6378.742117004948
4164,7462.9262629999985,7462.99807284714
8670,2424.224662,2399.4975018724354
4847,24061.110480000007,21069.79750218139
7346,8640.753192,8628.293232640091
6856,5160.251878,5138.255128258121
1621,15725.25053,19164.93381120893
4365,16473.16905,16881.752986136875
3468,4502.8675619999985,4547.513864647591
4485,10628.06415,10593.067003005457
6714,2661.82351,2665.7935240535276
7734,2619.337376,2619.775725446632
1078,45708.65342,41329.360242380586
8234,7699.632103,8778.235975976879
1522,10408.96865,10529.367197000907
8780,8262.629249,8070.235241881172
5218,10025.91827,9885.084288974982
5461,3011.270628,3041.6791730415252
6525,2869.743883,2872.9270417508037
2180,8427.172486,8431.090039511555
217,6503.397049,6502.749854186736
3492,4944.240345,4914.005364392312
4948,9955.490835,11250.580241355648
5426,2442.212317,2416.5322183960634
4212,4250.775183,4244.183547839253
8062,4048.722426,4052.4317551469067
4444,14503.02129,14769.988160543153
2841,9031.214859,9023.807469877043
8334,6895.309989,7933.060931135199
3392,4929.549699,4936.728514615264
8557,5948.9889600000015,5913.902027487623
3520,4762.823136,4788.846401614551
8605,3630.269217,3597.1517743973563
1859,4834.710493,4835.163502283503
3188,6293.963715999998,6326.515169433647
2250,5652.7237399999985,5613.469288448008
8462,9416.474669,10877.962037656594
7723,13478.8,13660.267709897158
2292,15797.989780000002,15793.281790664842
1562,6234.305918,6141.132460872478
295,2540.407726000001,2536.4442262571038
4765,2906.298309,2908.6359977012453
2441,12324.2654,12942.246212653656
9000,7126.2639629999985,6954.034933650064
7992,10569.62547,11985.443191589542
7728,7180.270931,7190.888834796687
1021,5156.072651,5167.634073150176
2973,4836.054291,4811.843356814557
4399,14325.15261,15841.78442393165
8296,3636.561567,3669.750879580197
3263,6057.07208,6050.515092448819
4673,3531.039178,3525.902713463798
6212,14228.23432,15527.152351324658
5869,8238.45802,8206.790874716939
1496,3781.4548,3771.416018473209
745,11599.50219,12704.78588443276
738,9597.474777,10160.63508479464
6374,2141.979314,2164.187090107196
1073,7614.137981,7580.672564075901
4055,7138.167712,7061.246300885818
361,5678.050167,5676.5508480791705
2642,6326.679236,6307.276919254171
3487,5493.0221299999985,5512.845172513162
972,7776.835189,8748.525427494575
3971,8146.271602,9639.941688622492
4382,4159.593921,4178.86366681928
8982,2837.007353,2850.663603279511
8921,7522.068229,7526.414887063913
8730,12812.43898,18853.332235446684
5544,14635.45158,14648.439579284275
6264,3075.594979,3094.012528732588
2221,7320.9882400000015,8147.423106658793
2334,5004.135361,5050.297465304393
524,5050.826183,5086.883211065066
2069,2750.705045,2761.415286136441
491,8769.266756,9601.076136891417
6105,3781.690691,3773.6578699699676
4279,2869.997625,2858.6815284294944
4737,7069.740965000001,7116.789932515531
5100,2886.232446,2896.53084714456
2343,20534.39224,16762.595430622965
4784,6086.431746,6144.971212207235
4506,4061.590219,4074.6281959865773
6842,5554.826011,5540.774629789891
6011,9233.19066,9187.588264774686
6158,33473.349460000005,33063.35403861973
3241,5519.078475,5528.496663786986
1168,2398.333185,2408.710086601685
2461,4741.8089420000015,4700.1526267885365
7471,2516.213745,2514.486586428299
3570,7498.824515,8466.01860929837
118,2469.781334,2467.604991156117
6429,2698.010741,2714.1074367205647
1067,20314.9976,18149.3265897091
16,2566.867823,2539.6815986849056
2183,18892.19767,17653.69655333427
3548,5331.737284000002,5340.374423379856
4961,2537.929538,2549.866363592214
7582,41787.90343,41330.993546295635
6399,6488.89559,6468.892137059832
2928,2410.498573,2417.151180601978
9058,18484.80858,18736.875673922903
172,8456.961887000001,9548.402999973461
2411,4540.381153,4527.155185848657
5982,2656.99458,2661.4246016824927
9048,9065.25926,9017.38004920979
2665,6369.262355,6369.283340070204
8782,2750.878284,2742.0268408638276
5575,2801.562831,2825.8135313156567
731,11681.37428,14018.400683683436
6891,5017.8514479999985,5012.239726265526
1172,9372.843639,9280.31256174293
4527,9031.214859,9031.166318359037
704,14195.36028,15174.43658713249
7878,2886.451602,2885.554872682554
7010,3721.390713,3640.0725767778413
5464,5627.297887,5628.8854624412215
5933,15120.21281,16701.986635848505
4457,9060.204521,9021.602235517812
4922,8257.666512,8522.113445691411
2063,3992.583886,4010.629712571531
5404,26570.34335,20622.887474451258
678,14536.78759,13239.664416842765
3668,2410.105206,2396.1663683004444
8190,8007.399376,8009.32509724322
1192,8276.44416,9684.675581776552
2899,4223.274671,4197.6257637555755
6732,5989.7739310000015,5991.119680881221
4863,12944.18562,13109.529773691751
569,2497.45507,2508.983448725439
4165,15063.50118,15031.142973630424
6330,4818.635094,4853.272503588233
7356,3756.6387700000014,3647.053230623426
3087,20096.89337,19981.083061437603
3842,2520.028421,2515.794367044659
2243,4809.21696,4825.168987098616
8,24127.50402,24118.57101190863
4606,5409.955926,6594.474979194574
2491,3312.323945,3306.2585379343122
1081,2463.236825,2461.260068288739
2325,5004.583872,4984.113882361623
3197,2773.455358,2761.1478609861083
8290,4736.34799,4706.170374862706
650,8535.108918,8617.04046600674
931,2574.020376,2574.0284361114423
3136,8653.562027,9914.481264384169
1191,6921.973993000001,6821.5393104038685
487,6019.960469,6161.436175607246
5161,14031.70314,13367.85382986135
7537,7779.588181,8247.84100497285
5501,6933.335325,8488.55104606314
2778,4111.888285,4105.556564915962
2866,5403.546122,5396.239474182232
7274,7748.811,9034.983781844985
3073,15119.55539,12375.098840756415
3889,17816.682419999994,17709.85183734291
6072,14854.19552,14801.179595851348
7782,5351.853544,5364.811966541126
116,4772.943848,4775.136181222535
5554,30442.53824,32484.240822377324
9077,5747.268347,5771.553350764108
3135,6158.846901,6866.058574931228
7332,10097.19837,10005.051903281568
2322,4155.946211,4264.799775925755
1370,2175.740021,2156.9269920384745
1199,2518.112127,2521.2270872294926
453,3585.884123,3567.3505752308342
5395,9985.366015,10865.170358251125
3569,8256.2978,8256.297799999882
8854,13447.37157,14242.335890584336
2302,4347.5919490000015,4351.801442516666
3772,2470.441268,2437.6588277722794
3726,8714.922134999999,8713.80269605976
6969,10014.02955,9989.401076656932
4160,4945.072236,4917.55144822326
512,36057.53702,30395.347366066017
3173,6650.816974,6645.256890666844
1187,16229.64891,17486.99113275307
8871,6240.903564,6240.5430996191
7198,2853.600347,2845.1801706492706
5849,7950.570995,7899.868757132468
5516,3008.969524,3030.286528716714
725,2308.648034,2323.982429819544
1297,4330.38602,4329.7410379085195
4400,12743.35175,12186.09246752706
2702,6810.525309999999,9036.317383751064
7430,7329.777554,7325.614917988714
4147,2226.589837,2251.8817917571337
9111,2845.520933,2865.7591431260066
7320,2396.219292,2396.085460213932
2847,7234.142951999998,7217.333002760633
4521,5166.190278,5153.85998445856
6014,5229.986897,5133.763760635792
8249,4307.464888,4315.5952726976075
405,19834.20115,18980.416612745346
5436,22118.81261,22179.357758107515
6499,13411.31102,17901.85503615807
3710,2697.328799,2708.655156872462
4061,7123.082388,7174.270307203986
8691,6006.211611,5977.804300386773
102,4762.8179,4810.522255367496
2042,13770.97618,14007.291390652563
6098,2933.960426,2959.283095564964
8302,5263.921634,5251.778467313927
3235,5073.282126,5073.282125999977
5067,2725.192659,2713.166728937562
3491,5678.050167,5674.0887847297745
2451,5291.395332,5265.245631537618
6136,16301.9676,16337.794063252406
8441,5953.352957,5955.6155520797965
8863,2888.853662,2893.3432601694226
5194,9312.585034,9304.993649704526
4269,3635.028312,3641.893197702003
7994,7942.448548,7995.038725599089
7156,6005.847375,6016.556239718919
1418,3861.486269,3858.9980788366447
4398,4686.469674,4685.060034128803
8039,5577.669457,5502.766543977361
7076,3871.778009000001,3855.573249685517
4436,4896.261605,4885.804542608625
7007,7406.882612,8529.50126964894
5755,8029.715047,9364.867369706044
4540,4037.547258,4006.0855939532544
3514,14024.35839,14187.710039183177
854,3436.134281,3435.7507800131675
1097,7597.910661,8441.111679584377
7807,7304.395148,7314.230284207576
5899,20774.02463,15025.418678180069
2462,24178.68478,27445.537680146077
2049,8689.822524,10158.970808790993
135,4022.963529,4053.8501782440385
7253,5065.935608,5036.890945813704
212,11365.26766,12637.104850946103
7933,7172.0701530000015,7190.074848220119
3164,5640.021911,5628.247592219751
525,5116.624022,5220.763801159452
3463,7126.471703,7702.392786371857
5953,2829.312319,2841.4425702579397
802,8646.504109,8646.756437224922
2489,7331.508054000001,7359.483404087768
8122,21740.029130000006,23188.900137416822
3728,8860.654206000001,8859.287270204391
6278,2320.516874,2317.574765162713
5537,11160.07706,12186.956771172765
4892,8954.840118,9810.902200996852
1237,5405.518391,5409.582693377145
8799,14435.67365,14623.21664599856
5142,4869.596443,4834.86942770111
6690,6852.36423,6836.796679374699
4823,8826.611996,8783.497907883762
5561,3731.504584,3728.702753353804
8629,3240.667531,3229.0006892094634
2428,10097.68732,10389.962822297011
8876,2592.437797,2593.2042058150532
7834,2582.408525,2582.4185469024274
5215,14510.44376,14400.566976390885
9088,3885.456401,3886.177309251666
2576,5981.381645,5941.795916303931
5781,22029.1505,21010.208547809714
7961,6511.467626,6573.603501849971
9105,5551.398167,5750.293891822753
1339,10629.21789,10648.111235231967
7843,8658.863813,8658.922489323506
5071,12313.16484,12656.8112996792
4715,3370.074728,3435.122892518968
2201,8456.722498000001,9952.084590590197
5058,5380.898636,5381.056220431448
6075,6243.141785,6225.789874091676
2254,6085.304178,6166.036202379278
1224,5630.7930000000015,5635.488607476193
8482,4898.957331000001,4906.771192292212
8466,10611.56172,11999.427291714986
2835,14333.92489,12971.461670000805
3788,3919.366722,3919.7951783749386
2036,4170.340729,4156.935271550681
5255,5139.561422,5105.850523807572
590,3839.606117,3849.0031624163303
6148,8161.781091,9426.887726652045
6612,3432.9610740000007,3505.132042446628
6431,5316.644499,5318.306529902176
8273,2639.644171,2641.06312647627
6150,20294.39491,15640.531721407478
3992,6656.709233,7236.70434273735
8808,10090.40808,9970.18607558813
2160,5377.014781,5381.724702997409
1652,4756.126170000001,4759.607633268605
8594,8002.308333,8002.13162977931
6507,3193.459822,3191.6156926226377
1883,4951.656084,4941.4977936682235
7211,6134.38779,6129.715472304904
8986,2600.002868,2598.469911966937
6725,4434.028141,4413.129251711587
1970,6514.954043,7458.797784693308
1975,7582.113842,7960.824994799585
3148,14703.13246,12975.517011844053
1119,11039.31617,14416.219408627858
6949,7222.850848,7357.974339860217
8283,5328.320299,5273.057611144866
6141,6165.864761,6157.033894910259
7464,8343.751519,9016.40775943158
1908,7399.032079,7467.468862497293
4134,12168.74492,12353.961534844888
6461,55277.44589,43481.958815992184
7021,7644.684144,7650.726934233253
6123,3420.661111,3375.6413282172307
7321,5146.898635000001,5144.11797064132
6435,3873.647046,3873.6423722827576
82,4118.539113,4093.6299736389283
5203,13897.38856,14248.409415279395
8245,7868.0982,8640.236478569665
9087,4781.821034000001,4754.343502825626
3051,14376.55039,14324.760630267758
7255,4882.286714,4861.049816848303
3371,4362.931238,4362.930416390621
937,2738.001957,2731.5559033297122
8369,4038.864803,4050.0140963174813
7241,2803.5960800000007,2799.033901262064
167,4250.282624,4252.185351924307
5653,3455.230670000001,3461.6421395727666
7182,3791.549972,3782.2984185512514
1279,9102.902306999997,9026.579089712945
7445,12298.6863,12936.330248511393
8654,4985.239225,4951.92624325246
2061,5689.644114,5675.478270752786
909,7985.142140000001,8607.31561426745
4328,9006.598402,10478.885545247409
2788,10314.52484,10418.36233118019
8154,5176.157299,5162.82560396008
8696,11435.23124,13131.314733219324
4956,22425.25604,17597.3637462961
4518,3008.099115,2991.7072451477225
19,8162.617053,8118.5028931003535
4840,5246.278375,5248.7515407957
7397,12504.49422,13598.177697623489
1134,3798.32165,3826.38527910256
9118,9424.256842,9405.996110200102
2951,2396.192355,2410.0171760958624
5812,4518.024385,4682.697207092909
3137,3776.320768,3711.7286404844945
8003,3954.344534,3954.4009252273418
1011,11463.99097,11248.9896081997
2771,1904.000852,1959.4181945549783
7530,9470.624437,10590.372317480273
3350,22332.43946,21951.175973452646
7925,5846.520588,5831.6394912644455
5455,16477.47799,15664.143747671085
6588,2605.599527,2646.6797584059127
4077,17253.72944,18557.28495473586
8623,14627.928069999998,16152.796775815528
8492,8008.095993999998,8003.162576215905
930,8311.1359,9251.08587229985
8272,7485.3564689999985,7494.246220972119
5123,4768.955924,4797.124345616807
5423,7444.939418999998,7620.159170618365
7982,4883.335068,4861.835697264307
8836,2762.801339,2737.9577131136098
4659,4505.85011,4533.718275291267
6831,4605.036646000001,4605.152008114449
953,10221.80504,10025.594613877705
6297,2533.740057,2532.5008251231666
17,3945.241604,3871.990149155026
6909,9095.049868,9100.305413504806
5481,5182.941518,5159.359257912137
3157,6104.723142,6114.162660775628
4311,8488.561362999999,9964.383807941504
5511,8510.758195999999,8540.54331193679
7128,21923.12272,21360.23041036488
1245,6503.397049,6510.272987825145
7466,13759.14695,14710.128066572806
971,4931.221348,4971.075176184716
908,3919.366722,3919.642004373199
5588,7725.5357079999985,7684.631534042967
2791,6089.517361,6156.186088984112
4355,8433.228985,9850.12293650079
1753,5067.208338,5011.593360981976
8344,18532.40504,16248.623571610638
8684,19237.69976,22378.381959164715
1488,7610.840476,7586.137056598043
4629,3746.03079,3747.7396008237342
4947,2502.209885,2592.741002640908
7682,8161.944953,8235.044087715289
3793,5564.957596,5653.462908452934
5396,8257.666512,8254.555102869024
4262,13352.56134,13927.79275813017
3808,8083.541953,8176.791808692452
4428,26197.41498,25996.534461680465
6339,9161.655119,9118.80111630859
3353,4903.152748,4765.498344080553
1978,4053.373793,4041.177648942177
327,2567.151468,2569.7461495688426
9072,2700.676449,2693.9150279952714
6663,3363.004143,3357.535659317146
7038,5669.9745170000015,5643.168810566971
2186,2175.624856,2192.479248924709
7375,2417.777032,2443.82572241352
5845,2999.338779,2996.682116767853
578,7785.004214,7807.482574484542
3947,6333.030812,6279.6010280337805
8627,7200.664876999998,7233.921179140962
2,12887.43165,13569.049870210427
1866,4991.471970000001,4898.731579489055
1109,10179.71704,10194.91033751614
8661,8033.9108620000015,8533.599772112568
5515,8007.399376,8007.28192605004
8907,5314.958536,5312.351022727334
6737,4860.580033,4850.718105863237
3609,9259.729948,9669.379430422887
3925,2325.259483,2321.1033323918455
3252,16525.38067,17094.65866911224
7344,7590.050089,8876.06315862511
7506,5279.478432,5265.421913733578
9112,5500.577411,5511.765598848034
1246,3331.445625,3338.618552749815
5031,10425.98532,10442.711586793059
695,12157.32992,12227.747591060526
7948,10168.27175,10221.383600907837
6708,5470.060561,5470.35884130199
7365,13057.01188,13140.282515602397
4756,2955.495724,2938.7062841747647
7212,3690.698916,3674.221448521597
1895,10390.66647,10394.594432273883
498,3757.804716,3744.437832536539
7394,2902.622439,2888.7875806749926
1793,9029.71466,9097.625017828077
8760,5254.019142,5248.576873855712
1003,5448.555219,5461.308271637472
5207,3123.080994,3123.080994000008
3033,4477.45201,4563.943519517902
890,13441.00637,14898.598417699051
2399,4908.207958,4917.2320476733
3741,12779.89903,12797.139897882033
7139,9031.214859,9031.166318359037
3589,2593.897887,2580.2863830112688
447,8260.639809,8286.96434587733
4906,11971.97765,12177.472890256537
2661,5292.6324909999985,5250.528347383022
2301,4673.196379,4669.291688060195
5796,5338.525632,5301.85911264135
7402,13466.92071,13565.031790694411
8775,5498.940679,5501.126082797577
7681,3885.456401,3886.177309251666
1089,8287.679305,8272.837931628623
3358,2621.116054,2619.038552050981
548,5129.738992000001,5140.727557974329
3228,7405.420506,8560.220945447536
4809,15506.9278,15319.560456468904
5441,7724.678387000001,8493.265065820513
6825,3818.468252,3882.4390942144923
4571,8169.746083,8212.213915347138
3571,25626.70699,21692.29814700311
1390,8405.752991,10353.515277880912
5293,11277.72488,12770.081430391663
5299,4909.0274869999985,4903.127391441556
1739,7094.167717,7054.432891497998
3632,3796.547659,3681.7706017690657
6933,4803.777507,4797.374491108661
5043,14439.803130000002,14389.857456619191
6596,18898.32653,18930.941260970812
486,3570.760509,3541.686719571295
8193,18572.01022,18158.912457133916
5564,8173.503140000002,8957.327555129714
2300,4669.22664,4669.106952110445
4487,5108.038755,5063.892246341226
4044,4739.861234,4760.286002040491
7674,3985.398895,3953.876249211369
1417,4961.405917,4920.113377295759
4908,5424.256733,5427.581740377235
7017,14663.19646,13514.459972756411
4296,10996.71336,13969.123930320651
3834,3046.2489760000008,3173.301830324518
200,11140.30248,11200.819891259627
3729,13450.95561,14305.382091045452
4827,5580.960642,5572.479877055701
4995,5790.565333,5782.480339179234
5659,11250.09857,11281.466610347714
7493,2585.5601300000008,2574.278520164878
2392,2471.528431,2470.688211819723
331,8610.667489,8404.426641470369
1545,2891.726781,2893.6605136456187
5985,20120.56053,18438.257182928955
5236,6289.014959,6294.7256935433425
5245,7547.762822,7561.817038371275
3143,5639.941974,5641.649741556073
5682,8382.478392,8600.36317803408
1310,5389.499465,5388.876327178975
3606,10834.86984,12472.235239009455
1693,5201.971427,5189.794384986964
1236,8972.140307,9671.436489494514
2604,4177.876779,4146.718183727072
4484,2906.893312,2889.602156295106
1357,4772.943848,4770.54310413251
6844,5502.726803000001,5459.506801386295
6624,2926.886293,2916.232982665447
131,5973.976904,5949.161860988016
3301,8034.520139,7853.533337118409
2796,2500.834374,2496.7374148982135
3391,2548.393565,2563.5777885076805
1179,2764.802284,2782.8464616728443
401,5097.526248,5008.299862854424
8150,10506.88413,10640.17016832367
4341,13258.17973,13436.398179036945
5660,16510.96722,14520.93700331284
3192,5321.108879,5332.153255531858
3119,8460.80939,8369.488564754913
1785,4457.936252,4449.776443464227
8337,7735.465528,7660.95788087754
3239,4971.353586,4961.360634921027
4388,44468.02303,33609.444787263834
7578,5534.821886,5468.921630947523
8819,9159.005771,9114.400105433835
6277,2555.851671,2555.761031476251
3431,4848.90183,4809.7017979643615
2413,9638.066778,10223.161794788011
3881,14886.70602,14651.045639773454
1356,5029.296953,5037.794279523768
4409,4974.2353090000015,4951.351489322535
1755,14435.67365,14703.294944753772
334,5536.386959,5536.055011043006
1990,5989.7739310000015,5989.364700390035
8368,2647.519741,2649.0080316933827
691,7854.960831,8391.56115966602
8529,30313.30977,22043.618887242406
3774,6938.874476000001,7050.184220700714
4210,4466.977478,4527.893328804366
3907,2609.829612,2606.4861273250926
403,3538.0594560000004,3657.78000107571
90,13171.01282,15480.451788144752
8510,4014.332715,3992.2978757221254
3647,8717.851881999999,8753.965777164303
4542,22093.61618,24871.319928666537
2320,2398.740007,2427.3472328227467
946,4165.166581,4150.94874994278
3090,7294.492993000002,7453.1590577945535
5646,2438.533897,2441.0489772395968
4507,18504.2801,18427.77171790886
3482,25464.82059,25472.04415712602
3041,2655.996158,2659.2490365005447
2255,5480.070226,5492.652752272334
2686,7835.9292989999985,7798.353441144338
2819,4349.30875,4348.0981449303945
5541,4787.472973,4751.820721845334
7452,2288.763508,2297.882080029729
1674,2374.80917,2362.9450421168544
3445,10484.91535,11052.051926032114
6653,4490.549093,4468.652645122972
4056,29037.47753,27364.85784650479
4030,4921.752296,4905.688594343188
4126,60556.19213,47552.463593133594
7545,4808.957973,4744.689451943084
1879,6259.477847,6163.812416761369
2039,19378.9078,16401.884135602617
3183,8879.790017,8880.376987986629
7733,6913.566525,7751.647726311442
2271,4425.905071,4425.162292219813
3460,3861.486269,3860.06321800432
1044,2504.444752,2437.882739325108
1263,4277.27009,4287.13183614841
8372,5285.314179,5199.173448746466
7857,2610.3692170000004,2612.148462027441
3641,4091.934934,4086.785306132601
2713,18853.73945,19621.59858457164
5834,4328.373176,4328.776746424949
6736,9246.223462,9272.122360360976
2650,4836.21886,4858.172272531926
934,2744.519593,2742.415421692275
646,8415.684559000001,8441.94596934424
8708,8052.243508,8052.8017492741
8149,2616.613903,2617.0175802533136
6719,10656.88195,10798.227479868887
2159,5297.625945000002,5252.51592122543
303,31161.74523,25259.34547391033
4834,2393.9153690000007,2399.0091463857643
8812,4014.4531130000014,4012.030568280732
6167,3871.073807,3854.2735468736732
904,3837.357574,3809.392477068548
5565,4923.950434,4928.361413270778
2336,26730.06042,30491.664880427357
3723,8927.134298,8858.162400602283
7989,4034.926461,3953.9518406811208
5857,2582.408525,2582.4185469024274
1776,8432.815731,8430.281140526287
5782,5408.892351,5367.921774950367
6173,2555.51822,2557.883690199066
7940,5792.666316,5788.203781671875
3419,6310.400194,6288.171544934163
4012,3692.583567,3708.3806062507883
3832,5781.015999,5780.461264887878
7708,4462.997006000001,4453.361922997879
5336,3339.853704,3330.81573912033
9128,4100.398533,4106.847074610479
6443,2434.004911,2427.9031870847743
9004,3351.213465,3352.50726218082
8398,4629.970602,4718.441540280747
7900,5555.830204999998,5556.334880772899
3365,26462.75908,19478.089227947094
777,5170.358435,5212.858417578858
8311,6013.038073,5997.810043220146
5362,14666.23121,11639.634430506598
1215,7879.928951999998,7802.075802617859
5136,24096.23695,20275.42196068164
4636,11177.7521,13360.845497268972
8800,8166.512251,10392.272176099845
6940,12168.74492,12617.01110467809
1494,3457.154249,3408.3779790621356
7071,26999.68099,21953.47291714816
5605,2620.167098,2633.78304862813
7244,4626.801093,4626.711293121499
5609,4966.848441,5055.682085816635
7414,5313.467001,5345.910855252975
6286,13055.57087,12758.654902333868
3582,8170.621997,9305.68234874078
5761,14708.99565,14793.789727455669
765,5207.640754,5218.817463251352
6765,6113.869984,6158.996959143963
2021,8453.677668,8427.61744054525
4591,7865.182898,7828.176724173583
2525,7764.273101999999,7735.8157516710535
2146,8209.054962999999,8181.148829660644
3714,4652.886703,4645.577131274042
8306,4450.220503000001,4471.748438548505
8115,4416.345862,4441.834443284899
6230,9177.953095,9175.244765797137
839,21850.84002,17932.104810950543
7053,7851.349465,8739.398469036683
3236,4636.54647,4636.55131776902
2582,2388.353882,2450.606430558413
2081,10972.06778,10969.338247320751
3605,4013.959621,4009.0212640142
5131,3038.8299920000004,3000.6162888656536
4197,4774.379355,4863.301264026588
3540,4595.043965999998,4574.813323364274
423,5734.598243,5733.721054576098
2101,6277.844624,6291.694373183052
3160,23740.12142,18152.072433535734
6118,2221.364314,2203.7709697504506
208,9277.233839,9268.86798588412
4767,5016.144667000001,4995.173457695163
5307,16304.29777,18463.89028543106
154,2946.153697,2939.3814304487264
7342,4376.3635920000015,4376.657969834255
6153,4674.705262,4651.5501290232905
826,4626.801093,4626.711293121499
1847,27443.47482,23715.01900362371
7570,2453.570794,2451.1701248539352
1221,6308.922374,6289.39195123401
1269,3498.6347840000008,3526.6208690465023
6836,21991.61598,20635.186748799064
3824,9672.701942,12282.440086899
8375,26939.51419,23378.06524793849
119,3103.923041,3093.2641723826414
9012,18635.90451,15760.952862400707
260,17840.19555,13952.334435841485
8857,7896.706445999999,7992.755377681745
5386,3155.911309,3157.8714467382124
2727,5176.730072,5168.3181498126405
7060,5876.3738939999985,5878.812318501783
5035,8356.181097,8521.415367819553
8957,2857.992725,2859.135766971162
8069,14594.45235,12148.08474290161
7204,8614.686004000001,8607.709567251532
8752,14255.23041,15858.311626461593
9076,6761.107268000002,6773.69314728189
7823,2317.282049,2357.4917059194104
1277,6732.970948,7796.901175804106
5234,3007.3862480000007,2963.094221140839
2965,5876.054314,5856.347914950089
5011,3677.907634,3663.1648235992493
3262,10529.01236,10274.980225417925
1379,10864.27491,11050.22649066049
3658,4636.54647,4634.2145348321355
7223,17019.1929,16933.1160850012
6627,10089.79095,10091.57422114038
